user_id,product_id,action,timestamp,category,price,session_id
154,37,view,2026-03-21 19:31:48,Mẹ & Bé,1491226,sess_154_5751
154,31,view,2026-03-22 02:19:48,Thể thao & Du lịch,219285,sess_154_8864
154,36,view,2026-03-22 05:46:48,Âm thanh & Phụ kiện,3037697,sess_154_1519
154,96,view,2026-03-23 16:33:48,Thời trang Nữ,1232423,sess_154_6518
154,53,view,2026-03-31 14:58:48,Làm đẹp & Sức khỏe,1075150,sess_154_5288
154,17,add_to_cart,2026-04-01 01:17:48,Âm thanh & Phụ kiện,4948929,sess_154_9574
154,47,view,2026-04-03 16:45:48,Sách & Văn phòng phẩm,157882,sess_154_9957
154,23,add_to_cart,2026-04-06 01:04:48,Thời trang Nam,1502948,sess_154_4867
154,78,view,2026-04-07 13:30:48,Thể thao & Du lịch,805474,sess_154_4539
154,100,click,2026-04-07 19:27:48,Laptop & Máy tính,16066374,sess_154_3567
154,65,view,2026-04-10 15:56:48,Thời trang Nữ,1118465,sess_154_5140
154,17,view,2026-04-13 19:43:48,Âm thanh & Phụ kiện,4948929,sess_154_2620
154,23,view,2026-04-14 03:48:48,Thời trang Nam,1502948,sess_154_8560
154,17,click,2026-04-14 15:19:48,Âm thanh & Phụ kiện,4948929,sess_154_9132
154,40,view,2026-04-16 11:27:48,Thời trang Nữ,1654473,sess_154_4674
154,90,click,2026-04-19 15:13:48,Sách & Văn phòng phẩm,1028453,sess_154_4718
154,26,add_to_cart,2026-04-20 16:44:48,Mẹ & Bé,393983,sess_154_4846
154,71,view,2026-04-30 00:37:48,Thời trang Nữ,451879,sess_154_5171
154,54,view,2026-04-30 10:33:48,Thời trang Nữ,1492202,sess_154_2515
154,2,view,2026-05-02 03:39:48,Điện thoại & Tablet,8143890,sess_154_9668
154,4,view,2026-05-02 15:29:48,Đồ gia dụng,426064,sess_154_8303
154,62,view,2026-05-03 07:02:48,Âm thanh & Phụ kiện,1038790,sess_154_9449
154,88,view,2026-05-06 22:17:48,Thể thao & Du lịch,1824101,sess_154_4216
154,73,view,2026-05-08 05:23:48,Thời trang Nam,1341719,sess_154_9079
154,96,view,2026-05-09 15:17:48,Thời trang Nữ,1232423,sess_154_2141
154,23,click,2026-05-11 03:32:48,Thời trang Nam,1502948,sess_154_8689
154,30,click,2026-05-13 09:47:48,Thời trang Nữ,222648,sess_154_7268
154,50,view,2026-05-20 10:00:48,Laptop & Máy tính,25909625,sess_154_6860
154,26,view,2026-05-21 01:19:48,Mẹ & Bé,393983,sess_154_1564
154,78,click,2026-05-25 20:09:48,Thể thao & Du lịch,805474,sess_154_3105
154,90,purchase,2026-05-26 17:41:48,Sách & Văn phòng phẩm,1028453,sess_154_4809
154,26,click,2026-05-28 22:35:48,Mẹ & Bé,393983,sess_154_3102
154,100,view,2026-05-29 21:55:48,Laptop & Máy tính,16066374,sess_154_4267
154,100,add_to_cart,2026-06-03 21:51:48,Laptop & Máy tính,16066374,sess_154_9478
154,45,add_to_cart,2026-06-08 02:49:48,Thời trang Nam,1812506,sess_154_2511
154,45,view,2026-06-08 11:50:48,Thời trang Nam,1812506,sess_154_8934
154,61,view,2026-06-09 11:53:48,Thời trang Nam,804323,sess_154_6620
155,75,view,2026-03-13 16:03:48,Đồ gia dụng,1881689,sess_155_7312
155,6,view,2026-03-13 18:24:48,Thời trang Nữ,1956926,sess_155_9496
155,77,view,2026-03-14 03:48:48,Làm đẹp & Sức khỏe,775921,sess_155_1480
155,93,click,2026-03-21 17:16:48,Thời trang Nữ,249274,sess_155_3204
155,50,view,2026-03-22 07:08:48,Laptop & Máy tính,25909625,sess_155_3901
155,86,view,2026-03-24 06:25:48,Điện thoại & Tablet,14802479,sess_155_5423
155,46,click,2026-03-25 14:49:48,Thời trang Nam,788415,sess_155_3497
155,100,view,2026-03-26 06:16:48,Laptop & Máy tính,16066374,sess_155_3000
155,50,click,2026-03-27 05:15:48,Laptop & Máy tính,25909625,sess_155_8593
155,50,add_to_cart,2026-03-29 04:39:48,Laptop & Máy tính,25909625,sess_155_2524
155,46,view,2026-03-30 00:19:48,Thời trang Nam,788415,sess_155_1357
155,66,view,2026-03-31 14:59:48,Thể thao & Du lịch,1404967,sess_155_2764
155,99,view,2026-04-05 12:08:48,Làm đẹp & Sức khỏe,1431240,sess_155_8723
155,80,view,2026-04-06 20:07:48,Sách & Văn phòng phẩm,1264288,sess_155_9239
155,77,click,2026-04-07 05:33:48,Làm đẹp & Sức khỏe,775921,sess_155_6098
155,67,view,2026-04-20 05:50:48,Sách & Văn phòng phẩm,1917919,sess_155_9425
155,49,view,2026-04-27 21:42:48,Làm đẹp & Sức khỏe,634191,sess_155_6654
155,97,view,2026-05-08 14:59:48,Làm đẹp & Sức khỏe,154242,sess_155_1497
155,93,view,2026-05-10 21:16:48,Thời trang Nữ,249274,sess_155_1589
155,67,view,2026-05-11 23:54:48,Sách & Văn phòng phẩm,1917919,sess_155_8068
155,67,click,2026-05-14 05:16:48,Sách & Văn phòng phẩm,1917919,sess_155_4248
155,24,view,2026-05-15 00:07:48,Thể thao & Du lịch,499318,sess_155_6322
155,40,view,2026-05-15 15:44:48,Thời trang Nữ,1654473,sess_155_6501
155,7,view,2026-05-18 10:29:48,Laptop & Máy tính,8389045,sess_155_5972
155,93,view,2026-05-18 17:47:48,Thời trang Nữ,249274,sess_155_9137
155,99,view,2026-05-20 07:48:48,Làm đẹp & Sức khỏe,1431240,sess_155_9179
155,66,click,2026-06-06 03:47:48,Thể thao & Du lịch,1404967,sess_155_1591
156,86,click,2026-03-11 23:09:48,Điện thoại & Tablet,14802479,sess_156_1932
156,60,view,2026-03-12 13:02:48,Thời trang Nam,1706027,sess_156_5252
156,93,view,2026-03-13 10:11:48,Thời trang Nữ,249274,sess_156_9537
156,17,click,2026-03-14 08:53:48,Âm thanh & Phụ kiện,4948929,sess_156_5846
156,12,view,2026-03-25 12:21:48,Sách & Văn phòng phẩm,859161,sess_156_1959
156,51,view,2026-04-20 16:16:48,Sách & Văn phòng phẩm,943894,sess_156_5881
156,34,view,2026-04-21 18:52:48,Thời trang Nữ,763071,sess_156_6951
156,51,add_to_cart,2026-04-22 18:55:48,Sách & Văn phòng phẩm,943894,sess_156_8299
156,51,click,2026-05-01 13:26:48,Sách & Văn phòng phẩm,943894,sess_156_1777
156,37,view,2026-05-03 07:51:48,Mẹ & Bé,1491226,sess_156_6610
156,24,view,2026-05-07 11:46:48,Thể thao & Du lịch,499318,sess_156_9199
156,29,view,2026-05-07 18:20:48,Điện thoại & Tablet,13898737,sess_156_5487
156,79,view,2026-05-08 05:04:48,Thời trang Nữ,686486,sess_156_5454
156,17,view,2026-05-20 04:58:48,Âm thanh & Phụ kiện,4948929,sess_156_4129
156,86,view,2026-05-20 18:23:48,Điện thoại & Tablet,14802479,sess_156_3313
156,4,view,2026-05-26 00:32:48,Đồ gia dụng,426064,sess_156_1686
156,14,view,2026-05-28 20:36:48,Thể thao & Du lịch,1260198,sess_156_7471
156,60,view,2026-05-31 12:30:48,Thời trang Nam,1706027,sess_156_8377
156,94,view,2026-06-06 07:03:48,Mẹ & Bé,1458188,sess_156_2308
157,36,view,2026-03-11 09:45:48,Âm thanh & Phụ kiện,3037697,sess_157_2797
157,23,view,2026-03-16 22:15:48,Thời trang Nam,1502948,sess_157_2086
157,9,view,2026-03-22 18:18:48,Sách & Văn phòng phẩm,1442176,sess_157_6123
157,8,view,2026-04-02 05:02:48,Thời trang Nam,1571823,sess_157_5429
157,91,view,2026-04-08 07:19:48,Laptop & Máy tính,25988801,sess_157_1392
157,94,purchase,2026-04-09 10:43:48,Mẹ & Bé,1458188,sess_157_2467
157,71,view,2026-04-20 22:50:48,Thời trang Nữ,451879,sess_157_5166
157,94,view,2026-04-21 00:29:48,Mẹ & Bé,1458188,sess_157_3176
157,38,view,2026-04-30 11:25:48,Âm thanh & Phụ kiện,2863542,sess_157_7601
157,38,add_to_cart,2026-05-01 09:14:48,Âm thanh & Phụ kiện,2863542,sess_157_7490
157,95,view,2026-05-04 14:36:48,Thời trang Nữ,1670678,sess_157_8272
157,94,click,2026-05-11 12:09:48,Mẹ & Bé,1458188,sess_157_8363
157,71,view,2026-05-19 14:40:48,Thời trang Nữ,451879,sess_157_1356
157,20,click,2026-05-23 17:45:48,Mẹ & Bé,1595162,sess_157_6164
157,81,view,2026-05-26 20:08:48,Laptop & Máy tính,12435541,sess_157_5670
157,81,click,2026-05-29 08:16:48,Laptop & Máy tính,12435541,sess_157_8008
157,94,add_to_cart,2026-06-06 13:08:48,Mẹ & Bé,1458188,sess_157_7174
157,38,click,2026-06-07 04:33:48,Âm thanh & Phụ kiện,2863542,sess_157_5728
157,20,view,2026-06-07 20:38:48,Mẹ & Bé,1595162,sess_157_1049
157,29,view,2026-06-09 21:04:48,Điện thoại & Tablet,13898737,sess_157_9857
158,63,view,2026-03-21 08:44:48,Sách & Văn phòng phẩm,1997583,sess_158_6271
158,46,purchase,2026-03-22 15:01:48,Thời trang Nam,788415,sess_158_7007
158,17,view,2026-04-05 22:08:48,Âm thanh & Phụ kiện,4948929,sess_158_9182
158,3,view,2026-04-08 01:02:48,Mẹ & Bé,562297,sess_158_3236
158,3,click,2026-04-11 19:12:48,Mẹ & Bé,562297,sess_158_3960
158,56,click,2026-04-21 16:07:48,Làm đẹp & Sức khỏe,1606480,sess_158_1559
158,56,view,2026-04-29 08:35:48,Làm đẹp & Sức khỏe,1606480,sess_158_2385
158,98,view,2026-04-29 18:26:48,Thời trang Nữ,184371,sess_158_5727
158,39,view,2026-05-01 14:05:48,Thời trang Nữ,293563,sess_158_8351
158,97,view,2026-05-02 07:07:48,Làm đẹp & Sức khỏe,154242,sess_158_4764
158,46,click,2026-05-06 12:19:48,Thời trang Nam,788415,sess_158_9253
158,71,view,2026-05-07 16:05:48,Thời trang Nữ,451879,sess_158_2479
158,56,view,2026-05-07 21:25:48,Làm đẹp & Sức khỏe,1606480,sess_158_4779
158,35,view,2026-05-16 00:21:48,Thời trang Nam,656165,sess_158_2615
158,54,view,2026-05-19 16:10:48,Thời trang Nữ,1492202,sess_158_7148
158,75,view,2026-05-20 11:47:48,Đồ gia dụng,1881689,sess_158_9269
158,79,click,2026-05-23 04:47:48,Thời trang Nữ,686486,sess_158_8911
158,46,view,2026-05-25 02:16:48,Thời trang Nam,788415,sess_158_6902
158,46,add_to_cart,2026-05-25 07:19:48,Thời trang Nam,788415,sess_158_3281
158,69,view,2026-05-30 08:43:48,Đồ gia dụng,1463450,sess_158_2687
158,50,view,2026-06-03 14:34:48,Laptop & Máy tính,25909625,sess_158_4471
158,79,view,2026-06-03 22:41:48,Thời trang Nữ,686486,sess_158_9685
158,80,view,2026-06-10 03:49:48,Sách & Văn phòng phẩm,1264288,sess_158_2138
159,25,view,2026-03-16 01:15:48,Điện thoại & Tablet,7033823,sess_159_7784
159,97,click,2026-03-23 20:15:48,Làm đẹp & Sức khỏe,154242,sess_159_4629
159,44,click,2026-03-26 03:37:48,Sách & Văn phòng phẩm,659532,sess_159_7153
159,71,view,2026-03-29 05:52:48,Thời trang Nữ,451879,sess_159_1697
159,2,view,2026-04-01 08:58:48,Điện thoại & Tablet,8143890,sess_159_3391
159,16,view,2026-04-02 21:35:48,Âm thanh & Phụ kiện,1392638,sess_159_4077
159,18,view,2026-04-10 10:07:48,Thời trang Nữ,221477,sess_159_2412
159,96,view,2026-04-16 23:32:48,Thời trang Nữ,1232423,sess_159_3071
159,79,view,2026-04-17 19:52:48,Thời trang Nữ,686486,sess_159_9481
159,44,view,2026-04-18 17:33:48,Sách & Văn phòng phẩm,659532,sess_159_5385
159,82,view,2026-04-20 08:07:48,Mẹ & Bé,992346,sess_159_1634
159,71,click,2026-04-29 14:28:48,Thời trang Nữ,451879,sess_159_9232
159,52,view,2026-04-30 13:29:48,Âm thanh & Phụ kiện,3024550,sess_159_5209
159,86,view,2026-05-10 08:06:48,Điện thoại & Tablet,14802479,sess_159_6648
159,73,view,2026-05-10 12:22:48,Thời trang Nam,1341719,sess_159_4954
159,71,purchase,2026-05-11 16:45:48,Thời trang Nữ,451879,sess_159_6139
159,71,add_to_cart,2026-05-13 23:32:48,Thời trang Nữ,451879,sess_159_9592
159,2,add_to_cart,2026-05-15 15:32:48,Điện thoại & Tablet,8143890,sess_159_9537
159,2,click,2026-05-21 16:55:48,Điện thoại & Tablet,8143890,sess_159_1404
159,51,add_to_cart,2026-05-21 21:33:48,Sách & Văn phòng phẩm,943894,sess_159_6381
159,97,view,2026-05-22 22:04:48,Làm đẹp & Sức khỏe,154242,sess_159_3868
159,51,click,2026-05-27 06:57:48,Sách & Văn phòng phẩm,943894,sess_159_6072
159,1,view,2026-06-04 08:03:48,Laptop & Máy tính,29882305,sess_159_2956
159,51,view,2026-06-09 06:17:48,Sách & Văn phòng phẩm,943894,sess_159_3112
160,44,view,2026-03-11 11:19:48,Sách & Văn phòng phẩm,659532,sess_160_2427
160,71,view,2026-03-14 14:09:48,Thời trang Nữ,451879,sess_160_2703
160,95,view,2026-03-16 01:06:48,Thời trang Nữ,1670678,sess_160_7045
160,78,view,2026-03-16 08:49:48,Thể thao & Du lịch,805474,sess_160_5127
160,100,add_to_cart,2026-03-18 03:39:48,Laptop & Máy tính,16066374,sess_160_2664
160,100,view,2026-03-25 07:30:48,Laptop & Máy tính,16066374,sess_160_7061
160,57,click,2026-03-25 10:20:48,Laptop & Máy tính,12343090,sess_160_8956
160,75,click,2026-03-30 14:40:48,Đồ gia dụng,1881689,sess_160_1815
160,78,click,2026-04-06 03:22:48,Thể thao & Du lịch,805474,sess_160_2998
160,37,view,2026-04-13 11:58:48,Mẹ & Bé,1491226,sess_160_2789
160,95,click,2026-04-15 05:44:48,Thời trang Nữ,1670678,sess_160_5575
160,99,add_to_cart,2026-04-21 05:55:48,Làm đẹp & Sức khỏe,1431240,sess_160_2812
160,72,view,2026-04-21 13:56:48,Laptop & Máy tính,5861624,sess_160_9044
160,99,click,2026-04-21 19:29:48,Làm đẹp & Sức khỏe,1431240,sess_160_5279
160,10,view,2026-04-28 10:55:48,Điện thoại & Tablet,18460856,sess_160_3438
160,99,view,2026-04-29 03:11:48,Làm đẹp & Sức khỏe,1431240,sess_160_2479
160,74,view,2026-05-04 17:54:48,Làm đẹp & Sức khỏe,1769809,sess_160_2746
160,90,view,2026-05-08 03:26:48,Sách & Văn phòng phẩm,1028453,sess_160_9330
160,44,view,2026-05-08 05:57:48,Sách & Văn phòng phẩm,659532,sess_160_6012
160,67,view,2026-05-13 12:19:48,Sách & Văn phòng phẩm,1917919,sess_160_9554
160,90,click,2026-05-14 13:08:48,Sách & Văn phòng phẩm,1028453,sess_160_4551
160,83,view,2026-05-16 17:59:48,Thời trang Nam,1612642,sess_160_4700
160,61,view,2026-05-18 15:46:48,Thời trang Nam,804323,sess_160_7359
160,11,view,2026-05-19 13:01:48,Thể thao & Du lịch,1955315,sess_160_8692
160,75,view,2026-05-23 03:57:48,Đồ gia dụng,1881689,sess_160_1861
160,100,click,2026-05-23 23:39:48,Laptop & Máy tính,16066374,sess_160_4967
160,87,view,2026-05-30 22:59:48,Điện thoại & Tablet,14540844,sess_160_9398
160,57,view,2026-05-31 02:53:48,Laptop & Máy tính,12343090,sess_160_2111
160,57,add_to_cart,2026-06-04 22:59:48,Laptop & Máy tính,12343090,sess_160_5133
161,70,add_to_cart,2026-03-12 04:40:48,Thời trang Nam,1403035,sess_161_5429
161,1,view,2026-03-26 23:23:48,Laptop & Máy tính,29882305,sess_161_8486
161,58,view,2026-03-29 22:15:48,Laptop & Máy tính,9474117,sess_161_9462
161,70,purchase,2026-04-01 01:33:48,Thời trang Nam,1403035,sess_161_2125
161,38,click,2026-04-07 18:45:48,Âm thanh & Phụ kiện,2863542,sess_161_2081
161,41,view,2026-04-08 08:19:48,Âm thanh & Phụ kiện,802225,sess_161_2691
161,15,view,2026-04-09 07:21:48,Đồ gia dụng,715514,sess_161_1512
161,18,view,2026-04-09 07:39:48,Thời trang Nữ,221477,sess_161_8145
161,44,view,2026-04-11 11:53:48,Sách & Văn phòng phẩm,659532,sess_161_4048
161,86,click,2026-04-17 11:18:48,Điện thoại & Tablet,14802479,sess_161_5679
161,1,click,2026-04-18 06:57:48,Laptop & Máy tính,29882305,sess_161_3260
161,5,view,2026-04-18 16:15:48,Đồ gia dụng,1792670,sess_161_4890
161,50,view,2026-04-24 00:17:48,Laptop & Máy tính,25909625,sess_161_5529
161,70,click,2026-04-24 08:31:48,Thời trang Nam,1403035,sess_161_7016
161,51,view,2026-04-25 06:13:48,Sách & Văn phòng phẩm,943894,sess_161_8101
161,38,view,2026-04-25 15:39:48,Âm thanh & Phụ kiện,2863542,sess_161_3467
161,38,add_to_cart,2026-04-27 04:50:48,Âm thanh & Phụ kiện,2863542,sess_161_6169
161,29,view,2026-04-29 00:33:48,Điện thoại & Tablet,13898737,sess_161_3770
161,86,view,2026-05-01 01:13:48,Điện thoại & Tablet,14802479,sess_161_5510
161,21,view,2026-05-01 06:10:48,Thể thao & Du lịch,619895,sess_161_5891
161,76,view,2026-05-02 12:47:48,Thể thao & Du lịch,1013282,sess_161_2175
161,15,click,2026-05-03 13:22:48,Đồ gia dụng,715514,sess_161_4055
161,77,view,2026-05-05 07:18:48,Làm đẹp & Sức khỏe,775921,sess_161_4433
161,21,click,2026-05-05 17:41:48,Thể thao & Du lịch,619895,sess_161_6266
161,77,click,2026-05-06 23:46:48,Làm đẹp & Sức khỏe,775921,sess_161_1493
161,22,view,2026-05-07 01:29:48,Điện thoại & Tablet,28751200,sess_161_7496
161,32,view,2026-05-08 02:59:48,Thời trang Nam,351420,sess_161_3165
161,30,click,2026-05-12 16:52:48,Thời trang Nữ,222648,sess_161_2917
161,1,add_to_cart,2026-05-12 18:16:48,Laptop & Máy tính,29882305,sess_161_4029
161,98,view,2026-05-16 04:49:48,Thời trang Nữ,184371,sess_161_9001
161,70,view,2026-05-16 06:47:48,Thời trang Nam,1403035,sess_161_1223
161,8,view,2026-05-17 11:44:48,Thời trang Nam,1571823,sess_161_9923
161,31,view,2026-05-19 17:46:48,Thể thao & Du lịch,219285,sess_161_4181
161,30,view,2026-05-21 21:36:48,Thời trang Nữ,222648,sess_161_5224
161,80,view,2026-05-22 21:58:48,Sách & Văn phòng phẩm,1264288,sess_161_5490
161,86,add_to_cart,2026-05-23 16:05:48,Điện thoại & Tablet,14802479,sess_161_2627
161,100,view,2026-05-30 04:39:48,Laptop & Máy tính,16066374,sess_161_1595
161,30,view,2026-05-30 15:11:48,Thời trang Nữ,222648,sess_161_8180
161,73,view,2026-06-02 16:10:48,Thời trang Nam,1341719,sess_161_3125
161,76,view,2026-06-03 21:24:48,Thể thao & Du lịch,1013282,sess_161_6873
161,72,view,2026-06-05 09:45:48,Laptop & Máy tính,5861624,sess_161_2113
161,24,view,2026-06-06 15:37:48,Thể thao & Du lịch,499318,sess_161_7390
162,53,view,2026-03-12 20:36:48,Làm đẹp & Sức khỏe,1075150,sess_162_3294
162,2,view,2026-03-14 22:53:48,Điện thoại & Tablet,8143890,sess_162_3347
162,67,click,2026-03-17 12:23:48,Sách & Văn phòng phẩm,1917919,sess_162_1230
162,90,click,2026-03-17 15:01:48,Sách & Văn phòng phẩm,1028453,sess_162_1894
162,19,view,2026-03-22 18:43:48,Mẹ & Bé,369256,sess_162_3961
162,94,click,2026-03-25 06:12:48,Mẹ & Bé,1458188,sess_162_6096
162,39,view,2026-03-25 15:31:48,Thời trang Nữ,293563,sess_162_2873
162,94,view,2026-03-26 12:45:48,Mẹ & Bé,1458188,sess_162_7706
162,8,view,2026-03-28 00:18:48,Thời trang Nam,1571823,sess_162_2292
162,21,view,2026-03-28 12:23:48,Thể thao & Du lịch,619895,sess_162_3035
162,18,click,2026-04-05 03:31:48,Thời trang Nữ,221477,sess_162_7211
162,77,view,2026-04-07 12:14:48,Làm đẹp & Sức khỏe,775921,sess_162_7596
162,39,add_to_cart,2026-04-07 18:25:48,Thời trang Nữ,293563,sess_162_3704
162,39,purchase,2026-04-10 22:23:48,Thời trang Nữ,293563,sess_162_9890
162,22,add_to_cart,2026-04-16 20:47:48,Điện thoại & Tablet,28751200,sess_162_1783
162,50,view,2026-04-19 09:14:48,Laptop & Máy tính,25909625,sess_162_5626
162,88,view,2026-04-25 01:20:48,Thể thao & Du lịch,1824101,sess_162_2013
162,97,view,2026-05-03 03:00:48,Làm đẹp & Sức khỏe,154242,sess_162_7861
162,2,view,2026-05-04 11:47:48,Điện thoại & Tablet,8143890,sess_162_7473
162,22,click,2026-05-10 16:54:48,Điện thoại & Tablet,28751200,sess_162_4131
162,68,view,2026-05-12 07:34:48,Đồ gia dụng,683546,sess_162_9109
162,90,view,2026-05-12 13:27:48,Sách & Văn phòng phẩm,1028453,sess_162_8208
162,22,view,2026-05-15 21:44:48,Điện thoại & Tablet,28751200,sess_162_9897
162,77,click,2026-05-18 14:48:48,Làm đẹp & Sức khỏe,775921,sess_162_4863
162,39,click,2026-05-23 22:42:48,Thời trang Nữ,293563,sess_162_1392
162,67,view,2026-05-31 17:19:48,Sách & Văn phòng phẩm,1917919,sess_162_7715
162,57,view,2026-06-02 01:56:48,Laptop & Máy tính,12343090,sess_162_5071
162,18,view,2026-06-07 23:46:48,Thời trang Nữ,221477,sess_162_1507
163,31,view,2026-03-18 07:50:48,Thể thao & Du lịch,219285,sess_163_5655
163,83,view,2026-03-21 06:04:48,Thời trang Nam,1612642,sess_163_8899
163,16,view,2026-03-22 09:11:48,Âm thanh & Phụ kiện,1392638,sess_163_8286
163,54,view,2026-03-22 11:58:48,Thời trang Nữ,1492202,sess_163_9876
163,68,view,2026-03-24 07:57:48,Đồ gia dụng,683546,sess_163_7652
163,65,view,2026-04-02 09:00:48,Thời trang Nữ,1118465,sess_163_7181
163,74,view,2026-04-09 11:04:48,Làm đẹp & Sức khỏe,1769809,sess_163_3230
163,6,view,2026-04-10 00:53:48,Thời trang Nữ,1956926,sess_163_4042
163,29,view,2026-04-19 07:58:48,Điện thoại & Tablet,13898737,sess_163_5781
163,20,click,2026-04-20 10:00:48,Mẹ & Bé,1595162,sess_163_9179
163,68,click,2026-04-21 04:23:48,Đồ gia dụng,683546,sess_163_4050
163,45,view,2026-04-27 06:09:48,Thời trang Nam,1812506,sess_163_3887
163,55,view,2026-04-29 09:52:48,Thời trang Nam,409023,sess_163_1087
163,48,add_to_cart,2026-04-30 09:49:48,Làm đẹp & Sức khỏe,824958,sess_163_1447
163,80,view,2026-05-01 00:17:48,Sách & Văn phòng phẩm,1264288,sess_163_8295
163,100,view,2026-05-01 11:27:48,Laptop & Máy tính,16066374,sess_163_6131
163,20,view,2026-05-05 13:08:48,Mẹ & Bé,1595162,sess_163_2914
163,51,view,2026-05-06 17:15:48,Sách & Văn phòng phẩm,943894,sess_163_4022
163,45,view,2026-05-08 03:48:48,Thời trang Nam,1812506,sess_163_9949
163,37,view,2026-05-11 06:07:48,Mẹ & Bé,1491226,sess_163_5550
163,95,view,2026-05-13 06:56:48,Thời trang Nữ,1670678,sess_163_4491
163,100,click,2026-05-14 03:55:48,Laptop & Máy tính,16066374,sess_163_7444
163,26,view,2026-05-22 00:14:48,Mẹ & Bé,393983,sess_163_8412
163,18,view,2026-05-22 06:45:48,Thời trang Nữ,221477,sess_163_1583
163,48,view,2026-05-22 12:53:48,Làm đẹp & Sức khỏe,824958,sess_163_7039
163,48,click,2026-05-23 18:26:48,Làm đẹp & Sức khỏe,824958,sess_163_4342
163,17,view,2026-05-24 15:15:48,Âm thanh & Phụ kiện,4948929,sess_163_4424
163,57,view,2026-05-25 07:13:48,Laptop & Máy tính,12343090,sess_163_7312
163,93,view,2026-05-27 06:34:48,Thời trang Nữ,249274,sess_163_1914
163,93,click,2026-05-31 21:36:48,Thời trang Nữ,249274,sess_163_3734
164,72,view,2026-03-13 12:14:48,Laptop & Máy tính,5861624,sess_164_3803
164,84,view,2026-03-20 14:51:48,Thể thao & Du lịch,1619564,sess_164_2102
164,24,view,2026-03-22 14:45:48,Thể thao & Du lịch,499318,sess_164_4095
164,46,view,2026-03-23 05:08:48,Thời trang Nam,788415,sess_164_4072
164,30,view,2026-03-25 23:06:48,Thời trang Nữ,222648,sess_164_7222
164,77,click,2026-03-29 17:07:48,Làm đẹp & Sức khỏe,775921,sess_164_5114
164,76,view,2026-04-03 02:05:48,Thể thao & Du lịch,1013282,sess_164_1358
164,66,view,2026-04-03 13:37:48,Thể thao & Du lịch,1404967,sess_164_1159
164,47,view,2026-04-10 14:47:48,Sách & Văn phòng phẩm,157882,sess_164_4049
164,77,view,2026-04-20 13:35:48,Làm đẹp & Sức khỏe,775921,sess_164_4610
164,64,view,2026-04-27 07:35:48,Đồ gia dụng,1680151,sess_164_2079
164,24,click,2026-04-30 11:07:48,Thể thao & Du lịch,499318,sess_164_5216
164,5,view,2026-05-01 06:14:48,Đồ gia dụng,1792670,sess_164_3144
164,44,view,2026-05-04 10:07:48,Sách & Văn phòng phẩm,659532,sess_164_5902
164,30,click,2026-05-11 19:51:48,Thời trang Nữ,222648,sess_164_5322
164,30,add_to_cart,2026-05-13 13:37:48,Thời trang Nữ,222648,sess_164_9908
164,82,view,2026-05-14 22:51:48,Mẹ & Bé,992346,sess_164_9352
164,34,click,2026-05-15 02:26:48,Thời trang Nữ,763071,sess_164_7425
164,30,view,2026-05-21 05:36:48,Thời trang Nữ,222648,sess_164_8365
164,34,view,2026-05-30 12:34:48,Thời trang Nữ,763071,sess_164_6206
164,47,click,2026-06-05 21:23:48,Sách & Văn phòng phẩm,157882,sess_164_2167
164,24,view,2026-06-08 19:54:48,Thể thao & Du lịch,499318,sess_164_4027
164,31,view,2026-06-08 22:41:48,Thể thao & Du lịch,219285,sess_164_6494
164,5,click,2026-06-09 16:30:48,Đồ gia dụng,1792670,sess_164_2268
165,63,view,2026-03-14 12:07:48,Sách & Văn phòng phẩm,1997583,sess_165_4374
165,20,view,2026-03-14 12:39:48,Mẹ & Bé,1595162,sess_165_4716
165,39,view,2026-03-15 23:27:48,Thời trang Nữ,293563,sess_165_8257
165,2,view,2026-03-17 14:35:48,Điện thoại & Tablet,8143890,sess_165_2210
165,12,view,2026-03-23 14:41:48,Sách & Văn phòng phẩm,859161,sess_165_9814
165,15,view,2026-03-23 21:13:48,Đồ gia dụng,715514,sess_165_1359
165,63,click,2026-03-31 09:40:48,Sách & Văn phòng phẩm,1997583,sess_165_5079
165,81,view,2026-04-03 09:12:48,Laptop & Máy tính,12435541,sess_165_4588
165,24,view,2026-04-10 15:18:48,Thể thao & Du lịch,499318,sess_165_6571
165,68,view,2026-04-15 10:24:48,Đồ gia dụng,683546,sess_165_4648
165,9,view,2026-04-16 10:12:48,Sách & Văn phòng phẩm,1442176,sess_165_2100
165,28,view,2026-04-16 17:26:48,Thời trang Nam,952312,sess_165_6228
165,21,view,2026-04-21 13:15:48,Thể thao & Du lịch,619895,sess_165_7380
165,49,view,2026-04-27 02:32:48,Làm đẹp & Sức khỏe,634191,sess_165_5352
165,57,view,2026-05-08 08:11:48,Laptop & Máy tính,12343090,sess_165_5168
165,21,view,2026-05-14 12:55:48,Thể thao & Du lịch,619895,sess_165_8381
165,83,view,2026-05-27 04:46:48,Thời trang Nam,1612642,sess_165_2446
165,95,view,2026-06-01 02:22:48,Thời trang Nữ,1670678,sess_165_3169
165,25,view,2026-06-02 09:41:48,Điện thoại & Tablet,7033823,sess_165_5994
165,78,view,2026-06-02 21:11:48,Thể thao & Du lịch,805474,sess_165_3550
165,40,view,2026-06-08 18:57:48,Thời trang Nữ,1654473,sess_165_7260
166,66,view,2026-03-13 02:10:48,Thể thao & Du lịch,1404967,sess_166_4017
166,87,click,2026-03-23 10:30:48,Điện thoại & Tablet,14540844,sess_166_4626
